unitid,year,instatetuition,costs,faculty,white_cohortsize
151777,1998,13280,17.543834,65,287
151777,1999,13930,18.443311,70,277
151777,2000,14510,19.500731,70,292
151777,2001,15230,19.407124,70,289
151777,2002,15990,19.930215,67,269
151777,2003,16940,20.032967,68,298
151777,2004,17950,21.440607,67,243
151777,2005,18860,21.990889,79,290
151777,2006,19800,23.522302,73,270
151777,2007,21000,23.838765,77,277
151777,2008,22000,24.944312,69,346
151777,2009,23000,25.398496,72,383
151777,2010,24100,25.782638,74,349
151786,1991,7584,9.602937,51,195
151786,1992,8594,13.2279,76,113
151786,1993,9360,14.803031,78,198
151786,1995,10824,16.847845,74,190
151786,1996,11440,19.213695,72,137
151786,1997,12458,14.793344,72,196
151786,1998,13406,15.534987,56,162
151786,1999,14012,16.422101,71,210
151786,2000,14432,16.791003,67,185
151786,2001,15226,17.399095,63,148
151786,2002,16000,17.106878,62,186
151786,2003,16800,19.322929,66,201
151786,2004,17600,20.900373,70,210
151786,2005,18400,23.201429,72,154
151786,2006,19900,24.249214,71,240
151786,2007,20800,26.74664,67,224
151786,2008,22400,29.906742,81,262
151786,2009,24000,32.514208000000004,86,250
151786,2010,24960,34.584234,91,266
152080,1991,6752,278.179137,625,1567
152080,1992,14650,305.508566,640,1580
152080,1993,15810,319.124394,644,1602
152080,1995,17830,376.652101,670,1586
152080,1996,18810,393.52435,687,1589
152080,1997,19800,395.609,698,1620
152080,1998,20900,372.813,704,1633
152080,1999,22030,395.408,726,1627
152080,2000,23180,444.145,744.5,1580
152080,2001,24320,486.281,763,1636
152080,2002,25510,535.951,760,1561
152080,2003,27170,552.463,783,1511
152080,2004,29070,584.763,780,1513
152080,2005,31100,615.838,877,1493
152080,2006,32900,643.885,853,1445
152080,2007,34680,680.04,890,1471
152080,2008,36340,730.195,907,1515
152080,2009,37970,773.206,947,1500
152080,2010,39412,829.224,982,1477
152248,1991,1985,36.895257,235,704
152248,1992,2145,39.975692,241,741
152248,1993,2290,43.050978,247,607
152248,1995,2658,45.781898,251,642
152248,1996,2775,48.809,247,741
152248,1997,2970,49.475694,257,771
152248,1998,3093,54.124336,262,745
152248,1999,2926,55.908451,260,800
152248,2000,3043,58.716759,269,773
152248,2001,3272,65.742912,278,713
152248,2002,3125,63.798875,272,669
152248,2003,3708,65.267035,273,741
152248,2004,3974,68.229127,263,630
152248,2005,4212,72.700845,256,689
152248,2006,4464,85.461037,262,641
152248,2007,4666,84.97178,279,728
152248,2008,4875,95.03784,287,672
152248,2009,5119,102.112965,293,624
152248,2010,5374,107.072459,297,555
152363,1991,9410,16.047306,48,227
152363,1992,10030,15.607327,48,233
152363,1993,10830,15.197381,45,262
152363,1995,11900,19.415597000000002,42,200
152363,1996,12260,19.80641,49,190
152363,1997,12620,14.471046,47,239
152363,1998,13590,14.428337,50,227
152363,1999,14070,15.232628,54,246
152363,2000,14920,16.481558,53.5,222
152363,2001,15880,17.573026,53,205
152363,2002,16900,17.57729,56,242
152363,2003,17900,19.74416,56,255
152363,2004,19000,20.794184,52,210
152363,2005,19960,21.068604,56,229
152363,2006,20800,21.019034,53,198
152363,2007,21710,20.64284,53,226
152363,2008,23000,22.440637,54,234
152363,2009,24350,22.845505,51,187
152363,2010,25080,21.728209,56,191
152530,1991,9353,25.873547,86,439
152530,1992,10000,27.908182,89,466
152530,1993,10650,29.348557,94,399
152530,1995,11914,32.960732,103,389
152530,1996,12774,35.274947,102,452
152530,1997,13484,30.660457,106,457
152530,1998,14456,33.603163,109,426
152530,1999,14900,34.275345,113,438
152530,2000,15600,37.56,115.5,443
152530,2001,16350,36.507,118,464
152530,2002,17270,37.296,118,414
152530,2003,18306,40.1742,119,438
152530,2004,19450,41.4588,119,446
152530,2005,20520,44.006,126,427
152530,2006,21800,46.072729,132,450
152530,2007,23030,53.708481,122,422
152530,2008,24314,57.758063,126,410
152530,2009,25164,54.356078,129,426
152530,2010,26150,58.648554,140,417
152600,1991,9900,49.728515,224,565
152600,1992,10840,51.746895,225,563
152600,1993,11720,56.183823,204,438
152600,1995,12860,59.756209,172,574
152600,1996,13980,60.764914,196,558
152600,1997,14560,53.040139,201,601
152600,1998,15400,56.544037,207,580
152600,1999,16280,59.459637,224,660
152600,2000,17100,63.348543,219,624
152600,2001,18100,66.889363,214,598
152600,2002,19000,69.078464,225,635
152600,2003,20000,71.776715,232,700
152600,2004,21000,74.996761,237,637
152600,2005,22000,81.818971,243,586
152600,2006,23200,87.499622,254,626
152600,2007,24360,91.724226,265,580
152600,2008,26070,98.056987,261,556
152600,2009,27360,107.370978,242,539
152600,2010,28590,105.576565,254,544
153001,1991,10900,20.940896,71,263
153001,1992,11663,26.044433,70,276
153001,1993,12565,28.332401,70,274
153001,1995,14078,32.865908,64,341
153001,1996,14458,30.068143,72,304
153001,1997,14848,30.907815,73,374
153001,1998,15292,34.249903,79,309
153001,1999,15751,36.881059,84,313
153001,2000,17176,30.567321,83,309
153001,2001,17846,33.123131,82,353
153001,2002,18738,34.368571,81,317
153001,2003,19862,35.420833,88,331
153001,2004,20854,34.286799,81,280
153001,2005,21688,37.497411,81,256
153001,2006,22556,37.763696,82,241
153001,2007,23842,40.326287,86,195
153001,2008,24796,40.861744,84,213
153001,2009,25540,41.466284,82,216
153001,2010,26306,41.890055,83,200
153108,1991,9198,25.407073,88,384
153108,1992,9875,25.970467,88,394
153108,1993,10239,26.709374,89,369
153108,1995,11836,26.516018,83,378
153108,1996,12304,27.234911,82,286
153108,1997,12802,27.841849,82,298
153108,1998,13388,21.90997,81,403
153108,1999,14070,23.696267,83,386
153108,2000,14638,27.11778,82.5,353
153108,2001,15598,28.968152,82,393
153108,2002,16612,32.148351,86,402
153108,2003,17609,33.324142,89,397
153108,2004,18648,37.195377,90,420
153108,2005,19684,38.510734,87,339
153108,2006,20972,38.179426,87,383
153108,2007,22230,40.474658,83,389
153108,2008,23564,42.565655,88,377
153108,2009,24630,43.191829,88,401
153108,2010,25862,43.599797,88,355
153269,1991,11040,78.115175,271,651
153269,1992,11780,84.949598,278,731
153269,1993,12780,90.802325,285,742
153269,1995,14100,92.959231,270,594
153269,1996,14380,93.273716,267,537
153269,1997,15200,76.021205,269,513
153269,1998,16000,78.182509,259,563
153269,1999,16480,77.74418,262,553
153269,2000,17090,80.040966,258.5,628
153269,2001,17580,81.404746,255,627
153269,2002,18190,84.391849,244,650
153269,2003,19100,85.367907,237,694
153269,2004,20200,89.281469,249,653
153269,2005,21100,92.428651,246,688
153269,2006,22270,97.235343,246,638
153269,2007,23280,104.834618,257,778
153269,2008,24430,109.322553,270,797
153269,2009,25160,113.040885,275,744
153269,2010,26400,118.954937,275,754
153384,1991,13742,36.149033,131,256
153384,1992,14532,38.360167,121,223
153384,1993,15368,40.925471,128,341
153384,1995,16628,48.036148,143,243
153384,1996,17134,50.669598,141,268
153384,1997,17568,55.737473,142,319
153384,1998,18446,48.026,134,258
153384,1999,18990,49.496,136,223
153384,2000,19982,58.941,148,245
153384,2001,21700,59.816,160,242
153384,2002,22960,60.182,170,261
153384,2003,23898,67.932,179,285
153384,2004,25200,69.352,176,301
153384,2005,27060,72.545,180,245
153384,2006,28566,77.156,183,270
153384,2007,29710,82.365,186,260
153384,2008,34932,90.111,193,299
153384,2009,35976,94.905,189,202
153384,2010,36948,97.968,188,230
153603,1991,2072,485.211511,1207,2787
153603,1992,2228,474.079473,1197,2833
153603,1993,2352,517.405184,1188,2893
153603,1995,2574,556.478259,1029,2937
153603,1996,2666,579.150812,1035,3170
153603,1997,2766,593.02482,1016,3500
153603,1998,2874,620.011993,1006,3348
153603,1999,2786,649.052671,1327,3494
153603,2000,2906,688.500704,1307.5,3697
153603,2001,3116,714.865818,1288,3910
153603,2002,3692,691.156828,1376,3557
153603,2003,4342,721.174932,1415,3288
153603,2004,4702,769.795178,1391,3142
153603,2005,4890,765.486372,1115,3214
153603,2006,5086,806.836319,1118,3350
153603,2007,5352,828.827218,1097,3671
153603,2008,5524,874.843627,1368,3740
153603,2009,5756,919.059347,1374,3501
153603,2010,6102,929.746619,1305,3623
153834,1991,10600,33.357543,145,538
153834,1992,11600,37.982124,150,543
153834,1993,12375,40.85588,155,554
153834,1995,14100,46.369849,159,538
153834,1996,14900,46.988443,160,557
153834,1997,15630,37.620017,165,562
153834,1998,16525,39.505953,166,592
153834,1999,17290,41.826617,173,552
153834,2000,18080,45.126303,173.5,588
153834,2001,19325,46.857059,174,537
153834,2002,20310,47.679828,175,541
153834,2003,21600,48.57271,183,612
153834,2004,23070,51.317566,186,601
153834,2005,24570,53.78193,182,558
153834,2006,26380,58.322076,188,542
153834,2007,28840,61.015697,182,552
153834,2008,30920,63.247936,182,511
153834,2009,32140,69.780254,181,507
153834,2010,33330,75.197418,182,551
154095,1991,1952,122.800808,600,1840
154095,1992,2228,123.874165,615,1558
154095,1993,2352,135.711767,622,1691
154095,1995,2558,148.253527,636,1912
154095,1996,2650,157.738003,646,1899
154095,1997,2752,164.738387,646,1790
154095,1998,2860,171.032484,641,1864
154095,1999,2786,184.610956,646,1978
154095,2000,2906,192.923663,646.5,2009
154095,2001,3116,210.379377,647,1878
154095,2002,3692,211.25539,641,1674
154095,2003,4342,211.292202,587,1598
154095,2004,4702,217.447628,564,1508
154095,2005,4890,217.261417,597,1550
154095,2006,5086,226.70317,587,1525
154095,2007,5352,227.66329,576,1767
154095,2008,5524,242.840251,587,1804
154095,2009,5756,266.86241,575,1761
154095,2010,6102,258.395561,577,1790
155089,1991,7155,12.965834,48,133
155089,1992,7655,12.274332,48,127
155089,1993,8185,13.999311,48,192
155089,1995,9017,22.018381,61,161
155089,1996,9465,23.163158,63,153
155089,1997,9974,18.943879,63,130
155089,1998,10490,21.599575,67,161
155089,1999,10920,24.629957,69,182
155089,2000,11460,27.20615,70,177
155089,2001,12210,26.592464,71,155
155089,2002,12845,28.793,78,163
155089,2003,13620,28.642,75,141
155089,2004,14430,29.096,79,132
155089,2005,15150,29.509,72,114
155089,2006,16050,30.956,80,101
155089,2007,17100,33.029,76,88
155089,2008,18200,34.116,75,121
155089,2009,18930,34.242,74,161
155089,2010,19890,35.117,74,132
155317,1991,1662,278.25615,942,2810
155317,1992,1798,293.408262,954,2987
155317,1993,1920,309.185927,981,3090
155317,1995,2182,336.061133,993,3022
155317,1996,2310,347.869278,978,3072
155317,1997,2385,366.029543,958,3261
155317,1998,2470,398.18787,943,3201
155317,1999,2090,431.715833,946,3281
155317,2000,2267,466.607659,974,3550
155317,2001,2333,493.858353,1002,3513
155317,2002,2921,488.815493,994,3482
155317,2003,3527,517.579663,1004,3316
155317,2004,4163,557.779378,1000,3429
155317,2005,4824,611.711806,1055,3462
155317,2006,5513,663.500513,1080,3417
155317,2007,5844,1014.247043,1228,3332
155317,2008,6195,957.885485,1244,3609
155317,2009,6567,987.751979,1152,3067
155317,2010,7167,1025.617188,1154,2837
155335,1991,6380,6.842018,46,71
155335,1992,6636,8.340513,70,69
155335,1993,7380,12.029615,71,78
155335,1995,8100,15.092697,75,97
155335,1996,8500,15.942509,76,74
155335,1997,9000,12.852073,82,75
155335,1998,9000,13.783328,83,96
155335,1999,9000,15.32669,81,130
155335,2000,10148,15.072812,73,132
155335,2001,11060,15.363985,65,92
155335,2002,11890,15.385967,63,107
155335,2003,13198,15.56765,63,132
155335,2004,14650,16.1474,71,114
155335,2005,15822,17.721843,79,112
155335,2006,17008,19.317763,70,109
155335,2007,17688,19.371616,75,94
155335,2008,18574,20.16326,80,84
155335,2009,19200,21.752609,77,112
155335,2010,19872,21.481611,76,153
155399,1991,1699,247.234378,918,2467
155399,1992,1841,261.053662,904,2525
155399,1993,1975,254.699324,895,2503
155399,1995,2199,277.416388,831,2626
155399,1996,2373,282.00088,808,2463
155399,1997,2467,297.780919,862,2650
155399,1998,2544,315.542898,876,2640
155399,1999,2090,332.141542,876,2921
155399,2000,2267,354.765504,866.5,3035
155399,2001,2333,369.152274,857,2973
155399,2002,2918,410.004067,882,2988
155399,2003,3510,435.585365,850,2794
155399,2004,4110,453.235991,893,2869
155399,2005,4560,469.722218,888,2721
155399,2006,4830,493.011367,921,2748
155399,2007,5625,508.912744,943,2826
155399,2008,5954,552.415109,986,2850
155399,2009,6186,615.479581,973,2748
155399,2010,6672,613.684756,949,2884
155520,1991,5250,11.660712,58,177
155520,1992,6006,13.490363,57,188
155520,1993,6483,13.543164,61,184
155520,1995,7440,16.577501,64,216
155520,1996,8668,17.155921,67,214
155520,1997,9498,15.788627,67,234
155520,1998,10122,18.177652,67,229
155520,1999,9580,18.594657,72,189
155520,2000,10150,19.910308,71.5,235
155520,2001,10650,20.486177,71,230
155520,2002,11270,21.369849,74,281
155520,2003,11910,21.274705,70,227
155520,2004,12630,22.409184,73,212
155520,2005,13754,23.631977,77,177
155520,2006,14968,24.460514,79,218
155520,2007,16090,25.93795,82,186
155520,2008,17216,27.584193,80,177
155520,2009,18146,28.084246,81,159
155520,2010,19250,29.152407,86,185
155627,1991,6450,12.131185,34,97
155627,1992,6900,12.293531,34,93
155627,1993,7250,14.087944,30,110
155627,1995,7960,17.050867,27,115
155627,1996,8350,13.178589,30,117
155627,1997,8850,10.978242,31,113
155627,1998,9560,8.876684,27,91
155627,1999,10040,9.537797,30,92
155627,2000,10750,10.847627,25.5,84
155627,2001,11550,11.643659,21,104
155627,2002,12200,12.279011,18,76
155627,2003,12810,12.967018,24,86
155627,2004,13850,27.805493,22,65
155627,2005,14500,26.497989,20,90
155627,2006,15500,27.254652,25,78
155627,2007,17000,31.240883,26,109
155627,2008,18070,32.137006,28,121
155627,2009,19100,33.802449,27,96
155627,2010,20000,37.692145,27,101
155937,1991,6800,6.1265,30,108
155937,1992,7230,7.559174,31,106
155937,1993,7890,7.62805,30,144
155937,1995,8926,8.959795,32,98
155937,1996,9596,7.88953,31,125
155937,1997,10076,8.27213,30,118
155937,1998,10504,8.328619,31,141
155937,1999,11030,8.582381,31,106
155937,2000,11582,9.32931,32.5,109
155937,2001,12100,10.0307,34,86
155937,2002,12750,11.840179,38,76
155937,2003,13150,11.806273,34,92
155937,2004,13807,8.905472,37,110
155937,2005,13806,11.775703,37,104
155937,2006,14300,9.845531,34,155
155937,2007,15500,10.780291,37,118
155937,2008,16500,11.283635,39,122
155937,2009,18000,11.809942,41,143
155937,2010,19000,11.885103,44,120
156213,1991,7350,13.596039,71,236
156213,1992,7863,14.529325,72,259
156213,1993,8322,15.276625,69,251
156213,1995,9819,17.745554,80,286
156213,1996,10595,19.383831,84,272
156213,1997,11237,18.390554,86,343
156213,1998,12020,20.466178,86,325
156213,1999,12810,23.19666,87,309
156213,2000,13744,20.448385,89.5,294
156213,2001,14624,22.553518,92,319
156213,2002,15574,24.367655,92,313
156213,2003,16352,24.566635,90,249
156213,2004,17660,24.291624,88,288
156213,2005,18808,25.099515,86,259
156213,2006,19260,25.882592,82,263
156213,2007,21132,25.698084,79,293
156213,2008,22242,24.918434,80,283
156213,2009,22242,27.377149,83,291
156213,2010,23132,28.286798,85,252
156286,1991,7160,14.675487,80,250
156286,1992,7580,16.749954,81,261
156286,1993,8072,17.76216,84,291
156286,1995,9550,21.201807,91,312
156286,1996,10320,22.223188,89,302
156286,1997,10970,19.602275,86,302
156286,1998,11770,20.305274,94,337
156286,1999,12480,22.132471,103,304
156286,2000,13590,23.272934,106,325
156286,2001,14990,24.737673,109,343
156286,2002,16340,28.569291,115,292
156286,2003,17820,30.748502,115,410
156286,2004,19250,34.887828,118,374
156286,2005,20800,35.754566,114,389
156286,2006,23300,37.318432,112,372
156286,2007,25200,40.216194,126,495
156286,2008,27000,44.4009,142,468
156286,2009,27800,51.444673,138,524
156286,2010,29160,51.624417,138,470
156295,1991,177,44.126906,113,359
156295,1992,183,47.016541,111,324
156295,1993,183,49.505608,112,382
156295,1995,188,50.554283,113,347
156295,1996,195,54.076274,116,313
156295,1997,195,45.557025,118,321
156295,1998,195,47.598812,118,312
156295,1999,0,50.297586,122,313
156295,2000,0,49.725071,126.5,315
156295,2001,0,55.712873,131,314
156295,2002,0,60.827565,134,240
156295,2003,0,63.829436,130,284
156295,2004,0,55.426358,134,265
156295,2005,0,62.54145,136,261
156295,2006,0,63.888149,133,266
156295,2007,0,66.081142,132,296
156295,2008,0,67.964732,144,289
156295,2009,0,69.161495,137,266
156295,2010,0,70.533608,123,300
156365,1991,4900,8.298343,43,236
156365,1992,5400,9.746423,45,189
156365,1993,5720,10.506148,46,255
156365,1995,6420,12.962407,53,301
156365,1996,6800,14.460531,60,271
156365,1997,7200,10.719324,60,310
156365,1998,7400,11.806168,66,311
156365,1999,8000,13.75425,68,260
156365,2000,8790,14.114831,69,289
156365,2001,9800,15.930861,70,306
156365,2002,11160,17.722591,70,261
156365,2003,12504,19.557506,73,299
156365,2004,13632,20.166983,82,335
156365,2005,15140,23.497399,86,298
156365,2006,15960,23.531093,91,294
156365,2007,16880,24.195419,98,295
156365,2008,17700,26.988467,105,327
156365,2009,18410,29.333511,115,403
156365,2010,19310,32.483261,128,374
156541,1991,5296,19.700219,108,414
156541,1992,5880,20.90336,99,305
156541,1993,6230,19.31687,97,372
156541,1995,7130,21.375136,87,355
156541,1996,7930,22.056684,90,400
156541,1997,8430,19.419014,88,391
156541,1998,8980,22.695101,95,375
156541,1999,9298,22.645095,98,382
156541,2000,9698,23.835885,98,376
156541,2001,10000,26.565784,98,364
156541,2002,10598,28.416419,98,348
156541,2003,11098,29.731639,93,354
156541,2004,11498,25.881129,89,368
156541,2005,12298,25.670018,86,369
156541,2006,13298,26.894106,93,300
156541,2007,13298,28.08375,86,399
156541,2008,14298,29.858806,94,349
156541,2009,15298,33.163705,99,388
156541,2010,16664,33.551865,105,369
156745,1991,6250,16.692108,68,297
156745,1992,6760,18.18444,69,318
156745,1993,7300,18.60509,69,265
156745,1995,8840,20.1658,73,294
156745,1996,9540,21.707519,76,317
156745,1997,10190,19.005835,81,385
156745,1998,10800,25.225964,86,395
156745,1999,11350,29.741671,87,333
156745,2000,12140,30.607947,89.5,319
156745,2001,13200,30.35936,92,345
156745,2002,14260,31.542614,92,312
156745,2003,15690,31.496544,87,349
156745,2004,17750,30.5248,101,332
156745,2005,19170,31.705048,101,394
156745,2006,20700,35.051907,106,346
156745,2007,22360,36.36715,111,289
156745,2008,24150,37.674084,111,334
156745,2009,26080,37.534603,110,342
156745,2010,27640,37.421793,113,297
157058,1991,1332,30.873233,124,122
157058,1992,1440,35.280678,124,90
157058,1993,1600,34.655725,122,101
157058,1995,1860,39.179304,127,96
