unitid,instnm,semester,quarter,year,yearofsem,after
225432,UNIVERSITY OF HOUSTON-DOWNTOWN,1,0,2000,NA,NA
225432,UNIVERSITY OF HOUSTON-DOWNTOWN,1,0,2001,NA,NA
225432,UNIVERSITY OF HOUSTON-DOWNTOWN,1,0,2002,NA,NA
225432,UNIVERSITY OF HOUSTON-DOWNTOWN,1,0,2003,NA,NA
225432,UNIVERSITY OF HOUSTON-DOWNTOWN,1,0,2004,NA,NA
225432,University of Houston-Downtown,1,0,2005,NA,NA
225432,University of Houston-Downtown,1,0,2006,NA,NA
225432,University of Houston-Downtown,1,0,2007,NA,NA
225432,University of Houston-Downtown,1,0,2008,NA,NA
225432,University of Houston-Downtown,1,0,2009,NA,NA
225432,University of Houston-Downtown,1,0,2010,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,1991,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,1992,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,1993,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,1995,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,1996,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,1997,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,1998,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,1999,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,2000,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,2001,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,2002,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,2003,NA,NA
225548,HOWARD PAYNE UNIVERSITY,1,0,2004,NA,NA
225548,Howard Payne University,1,0,2005,NA,NA
225548,Howard Payne University,1,0,2006,NA,NA
225548,Howard Payne University,1,0,2007,NA,NA
225548,Howard Payne University,1,0,2008,NA,NA
225548,Howard Payne University,1,0,2009,NA,NA
225548,Howard Payne University,1,0,2010,NA,NA
225627,INCARNATE WORD COLLEGE,1,0,1991,NA,NA
225627,INCARNATE WORD COLLEGE,1,0,1992,NA,NA
225627,INCARNATE WORD COLLEGE,1,0,1993,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,1995,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,1996,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,1997,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,1998,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,1999,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,2000,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,2001,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,2002,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,2003,NA,NA
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,2004,NA,NA
225627,University of the Incarnate Word,1,0,2005,NA,NA
225627,University of the Incarnate Word,1,0,2006,NA,NA
225627,University of the Incarnate Word,1,0,2007,NA,NA
225627,University of the Incarnate Word,1,0,2008,NA,NA
225627,University of the Incarnate Word,1,0,2009,NA,NA
225627,University of the Incarnate Word,1,0,2010,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,1991,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,1992,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,1993,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,1995,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,1996,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,1997,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,1998,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,1999,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,2000,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,2001,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,2002,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,2003,NA,NA
226231,LETOURNEAU UNIVERSITY,1,0,2004,NA,NA
226231,LeTourneau University,1,0,2005,NA,NA
226231,LeTourneau University,1,0,2006,NA,NA
226231,LeTourneau University,1,0,2007,NA,NA
226231,LeTourneau University,1,0,2008,NA,NA
226231,LeTourneau University,1,0,2009,NA,NA
226231,LeTourneau University,1,0,2010,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,1991,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,1992,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,1993,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,1995,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,1996,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,1997,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,1998,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,1999,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,2000,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,2001,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,2002,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,2003,NA,NA
226833,MIDWESTERN STATE UNIVERSITY,1,0,2004,NA,NA
226833,Midwestern State University,1,0,2005,NA,NA
226833,Midwestern State University,1,0,2006,NA,NA
226833,Midwestern State University,1,0,2007,NA,NA
226833,Midwestern State University,1,0,2008,NA,NA
226833,Midwestern State University,1,0,2009,NA,NA
226833,Midwestern State University,1,0,2010,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,1991,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,1992,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,1993,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,1995,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,1996,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,1997,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,1998,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,1999,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,2000,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,2001,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,2002,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,2003,NA,NA
227216,UNIVERSITY OF NORTH TEXAS,1,0,2004,NA,NA
227216,University of North Texas,1,0,2005,NA,NA
227216,University of North Texas,1,0,2006,NA,NA
227216,University of North Texas,1,0,2007,NA,NA
227216,University of North Texas,1,0,2008,NA,NA
227216,University of North Texas,1,0,2009,NA,NA
227216,University of North Texas,1,0,2010,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY SAN ANTONIO,1,0,1991,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY SAN ANTONIO,1,0,1992,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,1993,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,1995,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,1996,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,1997,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,1998,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,1999,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,2000,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,2001,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,2002,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,2003,NA,NA
227331,OUR LADY OF THE LAKE UNIVERSITY-SAN ANTONIO,1,0,2004,NA,NA
227331,Our Lady of the Lake University-San Antonio,1,0,2005,NA,NA
227331,Our Lady of the Lake University-San Antonio,1,0,2006,NA,NA
227331,Our Lady of the Lake University-San Antonio,1,0,2007,NA,NA
227331,Our Lady of the Lake University-San Antonio,1,0,2008,NA,NA
227331,Our Lady of the Lake University-San Antonio,1,0,2009,NA,NA
227331,Our Lady of the Lake University-San Antonio,1,0,2010,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,1991,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,1992,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,1993,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,1995,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,1996,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,1997,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,1998,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,1999,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,2000,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,2001,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,2002,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,2003,NA,NA
227526,PRAIRIE VIEW A & M UNIVERSITY,1,0,2004,NA,NA
227526,Prairie View A & M University,1,0,2005,NA,NA
227526,Prairie View A & M University,1,0,2006,NA,NA
227526,Prairie View A & M University,1,0,2007,NA,NA
227526,Prairie View A & M University,1,0,2008,NA,NA
227526,Prairie View A & M University,1,0,2009,NA,NA
227526,Prairie View A & M University,1,0,2010,NA,NA
227757,RICE UNIVERSITY,1,0,1991,NA,NA
227757,RICE UNIVERSITY,1,0,1992,NA,NA
227757,RICE UNIVERSITY,1,0,1993,NA,NA
227757,RICE UNIVERSITY,1,0,1995,NA,NA
227757,RICE UNIVERSITY,1,0,1996,NA,NA
227757,RICE UNIVERSITY,1,0,1997,NA,NA
227757,RICE UNIVERSITY,1,0,1998,NA,NA
227757,RICE UNIVERSITY,1,0,1999,NA,NA
227757,RICE UNIVERSITY,1,0,2000,NA,NA
227757,RICE UNIVERSITY,1,0,2001,NA,NA
227757,RICE UNIVERSITY,1,0,2002,NA,NA
227757,RICE UNIVERSITY,1,0,2003,NA,NA
227757,RICE UNIVERSITY,1,0,2004,NA,NA
227757,Rice University,1,0,2005,NA,NA
227757,Rice University,1,0,2006,NA,NA
227757,Rice University,1,0,2007,NA,NA
227757,Rice University,1,0,2008,NA,NA
227757,Rice University,1,0,2009,NA,NA
227757,Rice University,1,0,2010,NA,NA
227845,SAINT EDWARD'S UNIVERSITY,1,0,1991,NA,NA
227845,SAINT EDWARD'S UNIVERSITY,1,0,1992,NA,NA
227845,SAINT EDWARDS UNIVERSITY,1,0,1993,NA,NA
227845,SAINT EDWARDS UNIVERSITY,1,0,1995,NA,NA
227845,SAINT EDWARDS UNIVERSITY,1,0,1996,NA,NA
227845,SAINT EDWARDS UNIVERSITY,1,0,1997,NA,NA
227845,SAINT EDWARDS UNIVERSITY,1,0,1998,NA,NA
227845,SAINT EDWARDSS UNIVERSITY,1,0,1999,NA,NA
227845,SAINT EDWARD'S UNIVERSITY,1,0,2000,NA,NA
227845,SAINT EDWARD'S UNIVERSITY,1,0,2001,NA,NA
227845,SAINT EDWARD'S UNIVERSITY,1,0,2002,NA,NA
227845,SAINT EDWARD'S UNIVERSITY,1,0,2003,NA,NA
227845,SAINT EDWARD'S UNIVERSITY,1,0,2004,NA,NA
227845,Saint Edward's University,1,0,2005,NA,NA
227845,Saint Edward's University,1,0,2006,NA,NA
227845,Saint Edward's University,1,0,2007,NA,NA
227845,Saint Edward's University,1,0,2008,NA,NA
227845,Saint Edward's University,1,0,2009,NA,NA
227845,Saint Edward's University,1,0,2010,NA,NA
227863,UNIVERSITY OF SAINT THOMAS,1,0,1991,NA,NA
227863,UNIVERSITY OF SAINT THOMAS,1,0,1992,NA,NA
227863,UNIVERSITY OF SAINT THOMAS,1,0,1993,NA,NA
227863,UNIVERSITY OF SAINT THOMAS,1,0,1995,NA,NA
227863,UNIVERSITY OF SAINT THOMAS,1,0,1996,NA,NA
227863,UNIVERSITY OF SAINT THOMAS,1,0,1997,NA,NA
227863,UNIVERSITY OF SAINT THOMAS,1,0,1998,NA,NA
227863,UNIVERSITY OF ST THOMAS,1,0,1999,NA,NA
227863,UNIVERSITY OF ST THOMAS,1,0,2000,NA,NA
227863,UNIVERSITY OF ST THOMAS,1,0,2001,NA,NA
227863,UNIVERSITY OF ST THOMAS,1,0,2002,NA,NA
227863,UNIVERSITY OF ST THOMAS,1,0,2003,NA,NA
227863,UNIVERSITY OF ST THOMAS,1,0,2004,NA,NA
227863,University of St Thomas,1,0,2005,NA,NA
227863,University of St Thomas,1,0,2006,NA,NA
227863,University of St Thomas,1,0,2007,NA,NA
227863,University of St Thomas,1,0,2008,NA,NA
227863,University of St Thomas,1,0,2009,NA,NA
227863,University of St Thomas,1,0,2010,NA,NA
228042,SCHREINER COLLEGE,1,0,1991,NA,NA
228042,SCHREINER COLLEGE,1,0,1992,NA,NA
228042,SCHREINER COLLEGE,1,0,1993,NA,NA
228042,SCHREINER COLLEGE,1,0,1995,NA,NA
228042,SCHREINER COLLEGE,1,0,1996,NA,NA
228042,SCHREINER COLLEGE,1,0,1997,NA,NA
228042,SCHREINER COLLEGE,1,0,1998,NA,NA
228042,SCHREINER COLLEGE,1,0,1999,NA,NA
228042,SCHREINER COLLEGE,1,0,2000,NA,NA
228042,SCHREINER UNIVERSITY,1,0,2001,NA,NA
228042,SCHREINER UNIVERSITY,1,0,2002,NA,NA
228042,SCHREINER UNIVERSITY,1,0,2003,NA,NA
228042,SCHREINER UNIVERSITY,1,0,2004,NA,NA
228042,Schreiner University,1,0,2005,NA,NA
228042,Schreiner University,1,0,2006,NA,NA
228042,Schreiner University,1,0,2007,NA,NA
228042,Schreiner University,1,0,2008,NA,NA
228042,Schreiner University,1,0,2009,NA,NA
228042,Schreiner University,1,0,2010,NA,NA
228149,SAINT MARY'S UNIVERSITY,1,0,1991,NA,NA
228149,SAINT MARY'S UNIVERSITY,1,0,1992,NA,NA
228149,SAINT MARYS UNIVERSITY,1,0,1993,NA,NA
228149,SAINT MARYS UNIVERSITY,1,0,1995,NA,NA
228149,ST MARYS UNIVERSITY,1,0,1996,NA,NA
228149,ST MARYS UNIVERSITY,1,0,1997,NA,NA
228149,ST MARYS UNIVERSITY,1,0,1998,NA,NA
228149,ST MARYS UNIVERSITY,1,0,1999,NA,NA
228149,ST MARYS UNIVERSITY,1,0,2000,NA,NA
228149,ST MARYS UNIVERSITY,1,0,2001,NA,NA
228149,ST MARYS UNIVERSITY,1,0,2002,NA,NA
228149,ST MARYS UNIVERSITY,1,0,2003,NA,NA
228149,ST MARYS UNIVERSITY,1,0,2004,NA,NA
228149,St Marys University,1,0,2005,NA,NA
228149,St Marys University,1,0,2006,NA,NA
228149,St Marys University,1,0,2007,NA,NA
228149,St Marys University,1,0,2008,NA,NA
228149,St Marys University,1,0,2009,NA,NA
228149,St Marys University,1,0,2010,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,1991,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,1992,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,1993,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,1995,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,1996,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,1997,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,1998,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,1999,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,2000,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,2001,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,2002,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,2003,NA,NA
228246,SOUTHERN METHODIST UNIVERSITY,1,0,2004,NA,NA
228246,Southern Methodist University,1,0,2005,NA,NA
228246,Southern Methodist University,1,0,2006,NA,NA
228246,Southern Methodist University,1,0,2007,NA,NA
228246,Southern Methodist University,1,0,2008,NA,NA
228246,Southern Methodist University,1,0,2009,NA,NA
228246,Southern Methodist University,1,0,2010,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,1991,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,1992,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,1993,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,1995,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,1996,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,1997,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,1998,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,1999,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,2000,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,2001,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,2002,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,2003,NA,NA
228343,SOUTHWESTERN UNIVERSITY,1,0,2004,NA,NA
228343,Southwestern University,1,0,2005,NA,NA
228343,Southwestern University,1,0,2006,NA,NA
228343,Southwestern University,1,0,2007,NA,NA
228343,Southwestern University,1,0,2008,NA,NA
228343,Southwestern University,1,0,2009,NA,NA
228343,Southwestern University,1,0,2010,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,1991,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,1992,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,1993,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,1995,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,1996,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,1997,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,1998,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,1999,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,2000,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,2001,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,2002,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,2003,NA,NA
228431,STEPHEN F AUSTIN STATE UNIVERSITY,1,0,2004,NA,NA
228431,Stephen F Austin State University,1,0,2005,NA,NA
228431,Stephen F Austin State University,1,0,2006,NA,NA
228431,Stephen F Austin State University,1,0,2007,NA,NA
228431,Stephen F Austin State University,1,0,2008,NA,NA
228431,Stephen F Austin State University,1,0,2009,NA,NA
228431,Stephen F Austin State University,1,0,2010,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,1991,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,1992,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,1993,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,1995,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,1996,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,1997,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,1998,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,1999,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,2000,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,2001,NA,NA
228459,SOUTHWEST TEXAS STATE UNIVERSITY,1,0,2002,NA,NA
228459,TEXAS STATE UNIVERSITY-SAN MARCOS,1,0,2003,NA,NA
228459,TEXAS STATE UNIVERSITY-SAN MARCOS,1,0,2004,NA,NA
228459,Texas State University-San Marcos,1,0,2005,NA,NA
228459,Texas State University-San Marcos,1,0,2006,NA,NA
228459,Texas State University-San Marcos,1,0,2007,NA,NA
228459,Texas State University-San Marcos,1,0,2008,NA,NA
228459,Texas State University-San Marcos,1,0,2009,NA,NA
228459,Texas State University-San Marcos,1,0,2010,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,1991,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,1992,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,1993,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,1995,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,1996,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,1997,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,1998,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,1999,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,2000,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,2001,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,2002,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,2003,NA,NA
228501,SUL ROSS STATE UNIVERSITY,1,0,2004,NA,NA
228501,Sul Ross State University,1,0,2005,NA,NA
228501,Sul Ross State University,1,0,2006,NA,NA
228501,Sul Ross State University,1,0,2007,NA,NA
228501,Sul Ross State University,1,0,2008,NA,NA
228501,Sul Ross State University,1,0,2009,NA,NA
228501,Sul Ross State University,1,0,2010,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,1991,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,1992,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,1993,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,1995,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,1996,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,1997,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,1998,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,1999,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,2000,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,2001,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,2002,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,2003,NA,NA
228529,TARLETON STATE UNIVERSITY,1,0,2004,NA,NA
228529,Tarleton State University,1,0,2005,NA,NA
228529,Tarleton State University,1,0,2006,NA,NA
228529,Tarleton State University,1,0,2007,NA,NA
228529,Tarleton State University,1,0,2008,NA,NA
228529,Tarleton State University,1,0,2009,NA,NA
228529,Tarleton State University,1,0,2010,NA,NA
228705,TEXAS A & I UNIVERSITY,1,0,1991,NA,NA
228705,TEXAS A & I UNIVERSITY,1,0,1992,NA,NA
228705,TEXAS A & I UNIVERSITY,1,0,1993,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,1995,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,1996,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,1997,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,1998,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,1999,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,2000,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,2001,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,2002,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,2003,NA,NA
228705,TEXAS A & M UNIVERSITY-KINGSVILLE,1,0,2004,NA,NA
228705,Texas A & M University-Kingsville,1,0,2005,NA,NA
228705,Texas A & M University-Kingsville,1,0,2006,NA,NA
228705,Texas A & M University-Kingsville,1,0,2007,NA,NA
228705,Texas A & M University-Kingsville,1,0,2008,NA,NA
228705,Texas A & M University-Kingsville,1,0,2009,NA,NA
228705,Texas A & M University-Kingsville,1,0,2010,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,1991,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,1992,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,1993,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,1995,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,1996,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,1997,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,1998,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,1999,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,2000,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,2001,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,2002,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,2003,NA,NA
228723,TEXAS A & M UNIVERSITY,1,0,2004,NA,NA
228723,Texas A & M University,1,0,2005,NA,NA
228723,Texas A & M University,1,0,2006,NA,NA
228723,Texas A & M University,1,0,2007,NA,NA
228723,Texas A & M University,1,0,2008,NA,NA
228723,Texas A & M University,1,0,2009,NA,NA
228723,Texas A & M University-College Station,1,0,2010,NA,NA
228769,UNIVERSITY OF TEXAS AT ARLINGTON,1,0,1991,NA,NA
228769,UNIVERSITY OF TEXAS AT ARLINGTON,1,0,1992,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,1993,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,1995,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,1996,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,1997,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,1998,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,1999,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,2000,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,2001,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,2002,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,2003,NA,NA
228769,THE UNIVERSITY OF TEXAS AT ARLINGTON,1,0,2004,NA,NA
228769,The University of Texas at Arlington,1,0,2005,NA,NA
228769,The University of Texas at Arlington,1,0,2006,NA,NA
228769,The University of Texas at Arlington,1,0,2007,NA,NA
228769,The University of Texas at Arlington,1,0,2008,NA,NA
228769,The University of Texas at Arlington,1,0,2009,NA,NA
228769,The University of Texas at Arlington,1,0,2010,NA,NA
228778,UNIVERSITY OF TEXAS AT AUSTIN,1,0,1991,NA,NA
228778,UNIVERSITY OF TEXAS AT AUSTIN,1,0,1992,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,1993,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,1995,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,1996,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,1997,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,1998,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,1999,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,2000,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,2001,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,2002,NA,NA
228778,THE UNIVERSITY OF TEXAS AT AUSTIN,1,0,2003,NA,NA
